Type,Title,Dubbed From,Ownership,Language,Country,Date Added,Live Status,Primary Genre,Secondary Genre,Final Genre,Theatrical Release Year,Age Rating,Age score,Run Time,RUN TIME,IMDB Rating,Cast,Synopsis,Keywords2,Keywords3,Keywords4,Keywords5,Age Rating Numeric
Movies,Kiriti O Kalo Bhromor,,Acquired,Bengali,India,31-05-2019,Yes,Detective,Mystery,Detective Mystery,2016,U/A 16+,4,127.5,127.5,5.8,"Indraneil Sengupta, Samadarshi Dutta, Arunima Ghosh, Kaushik Sen","Watch Kiriti O Kalo Bhromor Bengali movie online on hoichoi. Based on the novel by Nihar Ranjan Gupta, Kiriti investigates a murder on the request of the partner of the victim. Watch the enthralling discovery of a detective in ""Kiriti O Kalo Bhromor"".",watch kiriti o kalo bhromor bengali movie online hoichoi based novel nihar ranjan gupta kiriti investigates murder request partner victim watch enthralling discovery detective kiriti o kalo bhromor,watch kiriti o kalo bhromor,"watch,kiriti,o,kalo,bhromor,bengali,movie,online,hoichoi,based,novel,nihar,ranjan,gupta,kiriti,investigates,murder,request,partner,victim,watch,enthralling,discovery,detective,kiriti,o,kalo,bhromor","watch,kiriti,o,kalo,bhromor,bengali,movie,online,hoichoi,based,novel,nihar,ranjan,gupta,kiriti,investigates,murder,request,partner,victim,watch,enthralling,discovery,detective,kiriti,o,kalo,bhromor",16
Movies,Mon Jaane Na,,Acquired,Bengali,India,19-05-2019,Yes,Romantic,Drama,Romantic Drama,2019,U/A 16+,4,113,113,5.7,"Yash Dasgupta, Mimi Chakraborty, Shatf Figar, Rajdeep Gupta, Kusal Chakraborty",Watch Mon Jaane Na Bengali movie online on hoichoi. The life of a married couple turns dark as the wife goes missing. What happens when she returns?,watch mon jaane na bengali movie online hoichoi life married couple turns dark wife goes missing what happens when she returns,watch mon jaane na bengali,"watch,mon,jaane,na,bengali,movie,online,hoichoi,life,married,couple,turns,dark,wife,goes,missing,what,happens,when,she,returns","watch,mon,jaane,na,bengali,movie,online,hoichoi,life,married,couple,turns,dark,wife,goes,missing,what,happens,she,returns",16
Movies,Shah Jahan Regency,,Acquired,Bengali,India,10-05-2019,Yes,Drama,,Drama,2019,U/A 16+,4,153.7,153.7,6.6,"Parambharata Chattopadhyay, Abir Chatterjee, Anirban Bhattacharya, Swastika Mukherjee, Mamata Shankar, Kanchan Mullick, Sujoy Prasad, Rituparna Sengupta","Watch Shah Jahan Regency Bengali movie online on hoichoi. An adaptation of Shankarís novel Chowringhee,""Shah Jahan Regency"" explores the stories of different people in a hotel retold in a modern context.",watch shah jahan regency bengali movie online hoichoi adaptation shankarís novel chowringheeshah jahan regency explores stories different people hotel retold modern context,watch shah jahan regency bengali,"watch,shah,jahan,regency,bengali,movie,online,hoichoi,adaptation,shankarís,novel,chowringheeshah,jahan,regency,explores,stories,different,people,hotel,retold,modern,context","watch,shah,jahan,regency,bengali,movie,online,hoichoi,adaptation,shankarís,novel,chowringheeshah,jahan,regency,explores,stories,different,people,hotel,retold,modern,context",16
Movies,Villain,,Acquired,Bengali,India,26-04-2019,Yes,Thriller,,Thriller,2018,U/A 13+,3,132.6,132.6,5.2,"Ankush Hazra, Mimi Chakraborty, Rittika Sen, Subhadra Zayed, Mousumi Saha, Raja Dutta, Zoyed Ahmed, Arrayan","Watch Villain Bengali movie online on hoichoi. Two women who meet for the first time, have no clue that their boyfriends look like each other.",watch villain bengali movie online hoichoi two women who meet first time have no clue their boyfriends look like each other,watch villain bengali movie online,"watch,villain,bengali,movie,online,hoichoi,two,women,who,meet,first,time,have,no,clue,their,boyfriends,look,like,each,other","watch,villain,bengali,movie,online,hoichoi,two,women,who,meet,first,time,no,clue,their,boyfriends,look,like,each,other",13
Movies,Jaani Dyakha Hawbe,,Acquired,Bengali,India,26-04-2019,Yes,Romantic,Drama,Romantic Drama,2011,A 18+,5,103,103,5.5,"Parambrata Chatterjee, Payel Sarkar, Anjan Dutt, Roopa Ganguly, Mamata Shankar, Nirupama, Shibprasad Mukhopadhyay, Arijit Dutta, Arijit Roy","Watch Jaani Dyakha Hawbe Bengali movie online on hoichoi. Megh, a budding musician and Hiya, an aspiring model are madly in love with each other. Things start falling apart when HIya's success starts bothering Megh.",watch jaani dyakha hawbe bengali movie online hoichoi megh budding musician hiya aspiring model are madly love each other things start falling apart when hiyas success starts bothering megh,watch jaani dyakha hawbe bengali,"watch,jaani,dyakha,hawbe,bengali,movie,online,hoichoi,megh,budding,musician,hiya,aspiring,model,are,madly,love,each,other,things,start,falling,apart,when,hiyas,success,starts,bothering,megh","watch,jaani,dyakha,hawbe,bengali,movie,online,hoichoi,megh,budding,musician,hiya,aspiring,model,madly,love,each,other,things,start,falling,apart,hiyas,success,starts,bothering,megh",18
Movies,Bidaay byomkesh,,Acquired,Bengali,India,19-04-2019,Yes,Detective,Mystery,Detective Mystery,2018,U/A 13+,3,119.4,119.4,5.2,"Abir Chatterjee, Rahul Banerjee, Sohini Sarkar, Rupankar Bagchi, Bidipta Chakraborty, Sujoy Prasad Chatterjee, Joy Sengupta, Arindam Sil","Watch Bidaay byomkesh Bengali movie online on hoichoi. An aged Byomkesh is on a mission to seek the truth, to prove his son's innocence who is accused of murder. Watch another quest of the Satyanweshi in ""Bidaay Byomkesh"".",watch bidaay byomkesh bengali movie online hoichoi aged byomkesh mission seek truth prove his sons innocence who accused murder watch another quest satyanweshi bidaay byomkesh,watch bidaay byomkesh bengali movie,"watch,bidaay,byomkesh,bengali,movie,online,hoichoi,aged,byomkesh,mission,seek,truth,prove,his,sons,innocence,who,accused,murder,watch,another,quest,satyanweshi,bidaay,byomkesh","watch,bidaay,byomkesh,bengali,movie,online,hoichoi,aged,byomkesh,mission,seek,truth,prove,sons,innocence,who,accused,murder,watch,another,quest,satyanweshi,bidaay,byomkesh",13
Movies,Dashami,,Acquired,Bengali,India,19-04-2019,Yes,Drama,,Drama,2012,U/A 13+,3,131.2,131.2,,"Koel Mallick, Indraneil Sengupta, Locket Chatterjee, Pijush Ganguly, Arijit Dutta","Watch Dashami Bengali movie online on hoichoi. Tuli and Abhi get separated when Tuli leaves for USA. However, their friendship takes a different turn when she returns to Kolkata on Durga Puja.",watch dashami bengali movie online hoichoi tuli abhi get separated when tuli leaves usa however their friendship takes different turn when she returns kolkata durga puja,watch dashami bengali movie online,"watch,dashami,bengali,movie,online,hoichoi,tuli,abhi,get,separated,when,tuli,leaves,usa,however,their,friendship,takes,different,turn,when,she,returns,kolkata,durga,puja","watch,dashami,bengali,movie,online,hoichoi,tuli,abhi,get,separated,tuli,leaves,usa,however,their,friendship,takes,different,turn,she,returns,kolkata,durga,puja",13
Movies,Adventures of jojo,,Acquired,Bengali,India,14-04-2019,Yes,Adventure,Fantasy,Adventure Fantasy,2018,U/A 7+,2,120.8,120.8,6.1,"Jashojeet Banerjee, Samiul Alam, Padmanabha Dasgupta, Rudranil Ghosh","Watch Adventures of jojo Bengali movie online on hoichoi. Jojo, a twelve year old boy and his friend Shibu try to save a famed animal and the forest from poachers. Watch the quest of Jojo in ""Adventures of Jojo"".",watch adventures jojo bengali movie online hoichoi jojo twelve year old boy his friend shibu try save famed animal forest poachers watch quest jojo adventures jojo,watch adventures jojo bengali movie,"watch,adventures,jojo,bengali,movie,online,hoichoi,jojo,twelve,year,old,boy,his,friend,shibu,try,save,famed,animal,forest,poachers,watch,quest,jojo,adventures,jojo","watch,adventures,jojo,bengali,movie,online,hoichoi,jojo,twelve,year,old,boy,friend,shibu,try,save,famed,animal,forest,poachers,watch,quest,jojo,adventures,jojo",7
Movies,Naqaab,,Acquired,Bengali,India,04-04-2019,Yes,Horror,Comedy,Horror Comedy,2018,U/A 13+,3,159.1,159.1,6.8,"Shakib Khan, Nusrat Jahan, Sayantika Banerjee, Rudranil Ghosh, Sudip Mukherjee, Kharaj Mukherjee, Bharat Kaul, Supriyo Dutta, Rajatabha Dutta, Amit Hasan, Sadek Bachchu, Shiba Shanu","Watch Naqaab Bengali movie online on hoichoi. A thiefís power to talk to ghosts. Can he use this to his benefit, or does he land in trouble?Watch the supernaturnal action comedy ""Naqaab"".",watch naqaab bengali movie online hoichoi thiefís power talk ghosts can he use his benefit or does he land troublewatch supernaturnal action comedy naqaab,watch naqaab bengali movie online,"watch,naqaab,bengali,movie,online,hoichoi,thiefís,power,talk,ghosts,can,he,use,his,benefit,or,does,he,land,troublewatch,supernaturnal,action,comedy,naqaab","watch,naqaab,bengali,movie,online,hoichoi,thiefís,power,talk,ghosts,he,use,benefit,or,he,land,troublewatch,supernaturnal,action,comedy,naqaab",13
Movies,Aschhe Abar Shabor,,Acquired,Bengali,India,29-03-2019,Yes,Detective,Mystery,Detective Mystery,2018,A 18+,5,126,126,6.3,"Saswata Chatterjee, Subhrajeet Dutta, Gaurav Chakraborty, Indraneil Sengupta, Lolita Chatterjee, Anindya Chattopadhyay, Anjana Basu, Mir Afsar Ali, Diti Saha, Darshana Banik, Tuhina Das, Priyanka Mondal, Anamika Chakraborty, Arunima Ghosh","Watch Aschhe Abar Shabor Bengali movie online on hoichoi. In this Goenda movie, detective Shabor investigates two rape and murder cases and suspects that an app is behind the crimes. Arindam Sil brings back Detective Shobor with a bang.",watch aschhe abar shabor bengali movie online hoichoi goenda movie detective shabor investigates two rape murder cases suspects app behind crimes arindam sil brings back detective shobor bang,watch aschhe abar shabor bengali,"watch,aschhe,abar,shabor,bengali,movie,online,hoichoi,goenda,movie,detective,shabor,investigates,two,rape,murder,cases,suspects,app,behind,crimes,arindam,sil,brings,back,detective,shobor,bang","watch,aschhe,abar,shabor,bengali,movie,online,hoichoi,goenda,movie,detective,shabor,investigates,two,rape,murder,cases,suspects,app,behind,crimes,arindam,sil,brings,back,detective,shobor,bang",18
Movies,Finally Bhalobasha,,Acquired,Bengali,India,29-03-2019,Yes,Romantic,,Romantic,2019,U/A 16+,4,114.7,114.7,,"Anjan Dutt, Raima Sen, Arjun Chakrabarty, Anirban Bhattacharya, Sauraseni Maitra, Arindam Sil","Watch Finally Bhalobasha Bengali movie online on hoichoi. Finally Bhalobasha is an anthology of three stories, six characters with their lives linked to each other. This Anjan Dutt film beautifully captures and reflects the many dimensions of love and life.",watch finally bhalobasha bengali movie online hoichoi finally bhalobasha anthology three stories six characters their lives linked each other anjan dutt film beautifully captures reflects many dimensions love life,watch finally bhalobasha bengali movie,"watch,finally,bhalobasha,bengali,movie,online,hoichoi,finally,bhalobasha,anthology,three,stories,six,characters,their,lives,linked,each,other,anjan,dutt,film,beautifully,captures,reflects,many,dimensions,love,life","watch,finally,bhalobasha,bengali,movie,online,hoichoi,finally,bhalobasha,anthology,three,stories,six,characters,their,lives,linked,each,other,anjan,dutt,film,beautifully,captures,reflects,many,dimensions,love,life",16
Movies,Bhooter Bhabishyat,,Acquired,Bengali,India,22-03-2019,Yes,Horror,Comedy,Horror Comedy,2012,U/A 13+,3,119.2,119.2,,"Swastika Mukherjee, Paran Bandyopadhyay, Saswata Chatterjee, Parambrata Chattopadhyay, Samadarshi Dutta, Mumtaz Sorcar, Mir, Sumit Samaddar",Watch Bhooter Bhabishyat Bengali movie online on hoichoi. The experience of a filmmaker in a haunted house meets a film-buff who gives him a pot boiling story of a gang of ghosts. Is it just a story or are these ghosts around ? Watch the biggest comedy blockbuster of Bengali cinema "Bhooter Bhabishyat".,watch bhooter bhabishyat bengali movie online hoichoi experience filmmaker haunted house meets filmbuff who gives him pot boiling story gang ghosts just story or are these ghosts around watch biggest comedy blockbuster bengali cinema bhooter bhabishyat,watch bhooter bhabishyat bengali movie,"watch,bhooter,bhabishyat,bengali,movie,online,hoichoi,experience,filmmaker,haunted,house,meets,filmbuff,who,gives,him,pot,boiling,story,gang,ghosts,just,story,or,are,these,ghosts,around,watch,biggest,comedy,blockbuster,bengali,cinema,bhooter,bhabishyat","watch,bhooter,bhabishyat,bengali,movie,online,hoichoi,experience,filmmaker,haunted,house,meets,filmbuff,who,gives,him,pot,boiling,story,gang,ghosts,just,story,or,ghosts,around,watch,biggest,comedy,blockbuster,bengali,cinema,bhooter,bhabishyat",13
Movies,Hanuman.com,,Acquired,Bengali,India,09-03-2019,Yes,Drama,,Drama,2013,U/A 16+,4,124.5,124.5,5.4,"Prosenjit Chatterjee, Mousumi Bhattacharya, Rudranil Ghosh, Kaushik Sen, Saloni Pandey, Saskia, Gaurav Pandey",Watch Hanuman.com Bengali movie online on hoichoi. A simple teacher befriends a woman virtually on his newly installed computer. Things go wrong when he unexpectedly witnesses her murder. Watch the story of Ajaniputra in "Hanuman.com".,watch hanumancom bengali movie online hoichoi simple teacher befriends woman virtually his newly installed computer things go wrong when he unexpectedly witnesses her murder watch story ajaniputra hanumancom,watch hanumancom bengali movie online,"watch,hanumancom,bengali,movie,online,hoichoi,simple,teacher,befriends,woman,virtually,his,newly,installed,computer,things,go,wrong,when,he,unexpectedly,witnesses,her,murder,watch,story,ajaniputra,hanumancom","watch,hanumancom,bengali,movie,online,hoichoi,simple,teacher,befriends,woman,virtually,newly,installed,computer,things,go,wrong,he,unexpectedly,witnesses,murder,watch,story,ajaniputra,hanumancom",16
Movies,Madly Bangali,,Acquired,Bengali,India,02-03-2019,Yes,Drama,Musical,Drama Musical,2009,A 18+,5,129.9,129.9,7.1,"Anjan Dutt, Soumyak Kanti DeBiswas, Anubrata Basu, Tanaji Dasgupta, Sumeet Thakur, Roshni Bose, Anasuya Sengupta, Saswata Chatterjee, Siddhartha Chatterjee, Biswajit Chokraborty, Aparajita Adhya, Supriya Choudhury","Watch Madly Bangali Bengali movie online on hoichoi. Four young, ambitious music-lovers form a Bangla rock band. But what's in store for them? Watch the Anjan Dutta dramedy "" Madly Bangali"".",watch madly bangali bengali movie online hoichoi four young ambitious musiclovers form bangla rock band but whats store them watch anjan dutta dramedy madly bangali,watch madly bangali bengali movie,"watch,madly,bangali,bengali,movie,online,hoichoi,four,young,ambitious,musiclovers,form,bangla,rock,band,but,whats,store,them,watch,anjan,dutta,dramedy,madly,bangali","watch,madly,bangali,bengali,movie,online,hoichoi,four,young,ambitious,musiclovers,form,bangla,rock,band,but,whats,store,them,watch,anjan,dutta,dramedy,madly,bangali",18
Movies,Byomkesh Gowtro,,Acquired,Bengali,India,15-02-2019,Yes,Detective,Mystery,Detective Mystery,2018,U/A 16+,4,131.3,131.3,6.3,"Abir Chatterjee, Sohini Sarkar, Arjun Chakrabarty","Watch Byomkesh Gowtro Bengali movie online on hoichoi. Byomkesh Gotro revolves around Satyakam, who predicts his own death and seeks help from Byomkesh. After he is murdered, Byomkesh sets out on the quest to find the murderer.",watch byomkesh gowtro bengali movie online hoichoi byomkesh gotro revolves around satyakam who predicts his own death seeks help byomkesh after he murdered byomkesh sets out quest find murderer,watch byomkesh gowtro bengali movie,"watch,byomkesh,gowtro,bengali,movie,online,hoichoi,byomkesh,gotro,revolves,around,satyakam,who,predicts,his,own,death,seeks,help,byomkesh,after,he,murdered,byomkesh,sets,out,quest,find,murderer","watch,byomkesh,gowtro,bengali,movie,online,hoichoi,byomkesh,gotro,revolves,around,satyakam,who,predicts,own,death,seeks,help,byomkesh,after,he,murdered,byomkesh,sets,out,quest,find,murderer",16
Movies,Ek Je Chhilo Raja,,Acquired,Bengali,India,07-02-2019,Yes,Drama,,Drama,2018,U/A 16+,4,145.1,145.1,7.2,"Jisshu Sengupta, Jaya Ahsan, Anirban Bhattacharya, Rajnandini Paul","Watch Ek Je Chhilo Raja Bengali movie online on hoichoi. Based on the Bhawal case, ""Ek je chilo raja"" revolves around the story of a sanyasi, a possible impostor who claims to be the prince of Bhawal, was presumed dead a decade earlier.",watch ek je chhilo raja bengali movie online hoichoi based bhawal case ek je chilo raja revolves around story sanyasi possible impostor who claims prince bhawal was presumed dead decade earlier,watch ek je chhilo raja,"watch,ek,je,chhilo,raja,bengali,movie,online,hoichoi,based,bhawal,case,ek,je,chilo,raja,revolves,around,story,sanyasi,possible,impostor,who,claims,prince,bhawal,was,presumed,dead,decade,earlier","watch,ek,je,chhilo,raja,bengali,movie,online,hoichoi,based,bhawal,case,ek,je,chilo,raja,revolves,around,story,sanyasi,possible,impostor,who,claims,prince,bhawal,presumed,dead,decade,earlier",16
Movies,Bibaho Diaries,,Acquired,Bengali,India,26-01-2019,Yes,Comedy,,Comedy,2017,U/A 7+,2,125.7,125.7,,"Ritwick Chakraborty, Sohini Sarkar","Watch Bibaho Diaries Bengali movie online on hoichoi. Pratay and Royona, a young couple experience a different taste of life before and after their marriage. A hillarious romantic comedy that explores old age problems and new age solutions - ""Bibaho Diaries"".",watch bibaho diaries bengali movie online hoichoi pratay royona young couple experience different taste life before after their marriage hillarious romantic comedy explores old age problems new age solutions bibaho diaries,watch bibaho diaries bengali movie,"watch,bibaho,diaries,bengali,movie,online,hoichoi,pratay,royona,young,couple,experience,different,taste,life,before,after,their,marriage,hillarious,romantic,comedy,explores,old,age,problems,new,age,solutions,bibaho,diaries","watch,bibaho,diaries,bengali,movie,online,hoichoi,pratay,royona,young,couple,experience,different,taste,life,before,after,their,marriage,hillarious,romantic,comedy,explores,old,age,problems,new,age,solutions,bibaho,diaries",7
Movies,Nilacholey Kiriti,,Acquired,Bengali,India,26-01-2019,Yes,Detective,Mystery,Detective Mystery,2018,U/A 16+,4,110.4,110.4,,"Indraneil Sengupta, Rituparna Sengupta, Arunima Ghosh","While on his honeymoon with his wife, detective Kiriti comes across a murder laced with deceit and an unpredictable climax. Watch the full movie on Hoichoi.",while his honeymoon his wife detective kiriti comes across murder laced deceit unpredictable climax watch full movie hoichoi,while his honeymoon his wife,"while,his,honeymoon,his,wife,detective,kiriti,comes,across,murder,laced,deceit,unpredictable,climax,watch,full,movie,hoichoi","while,honeymoon,wife,detective,kiriti,comes,across,murder,laced,deceit,unpredictable,climax,watch,full,movie,hoichoi",16
Movies,Anupama,,Acquired,Bengali,India,25-01-2019,Yes,Drama,,Drama,1955,U,1,122.8,122.8,6.5,"Uttam Kumar, Sabitri Chatterjee, Bikash Roy","Watch Anupama Bengali movie online on hoichoi. Anupama is a classic tale of Abani, a young man dealing with poverty elopes with Sudha when her uncle forces her to marry a sick man.",watch anupama bengali movie online hoichoi anupama classic tale abani young man dealing poverty elopes sudha when her uncle forces her marry sick man,watch anupama bengali movie online,"watch,anupama,bengali,movie,online,hoichoi,anupama,classic,tale,abani,young,man,dealing,poverty,elopes,sudha,when,her,uncle,forces,her,marry,sick,man","watch,anupama,bengali,movie,online,hoichoi,anupama,classic,tale,abani,young,man,dealing,poverty,elopes,sudha,uncle,forces,marry,sick,man",0
Movies,Generation Aami,,Acquired,Bengali,India,07-01-2019,Yes,Drama,Family,Drama Family,2018,U/A 13+,3,119.3,119.3,,"Sauraseni Maitra, Rwitobroto Mukherjee, Aparajita Adhya, Shantilal Mukherjee","Watch Generation Aami Bengali movie online on hoichoi. Generation Ami revolves around teen cousins Apu and Durga, help each other with their struggles to cope with growing up.",watch generation aami bengali movie online hoichoi generation ami revolves around teen cousins apu durga help each other their struggles cope growing up,watch generation aami bengali movie,"watch,generation,aami,bengali,movie,online,hoichoi,generation,ami,revolves,around,teen,cousins,apu,durga,help,each,other,their,struggles,cope,growing,up","watch,generation,aami,bengali,movie,online,hoichoi,generation,ami,revolves,around,teen,cousins,apu,durga,help,each,other,their,struggles,cope,growing,up",13
Movies,Uttarayan,,Acquired,Bengali,India,06-01-2019,Yes,Drama,,Drama,1963,U,1,135.4,135.4,,"Sabitri Chatterjee, Supriya Choudhury, Uttam Kumar, Asha Devi",Watch Uttarayan Bengali movie online on hoichoi. Uttarayan is a classic tale of love within the war infested country. Can it triumph amidst the adversities of war?,watch uttarayan bengali movie online hoichoi uttarayan classic tale love within war infested country can triumph amidst adversities war,watch uttarayan bengali movie online,"watch,uttarayan,bengali,movie,online,hoichoi,uttarayan,classic,tale,love,within,war,infested,country,can,triumph,amidst,adversities,war","watch,uttarayan,bengali,movie,online,hoichoi,uttarayan,classic,tale,love,within,war,infested,country,triumph,amidst,adversities,war",0
